range_nmi,speed_kt,P
2848.035868435799,196.4102564102564,0.0
3332.1709412448167,196.4102564102564,0.0
3898.603702549072,196.4102564102564,0.0
4561.323862890211,196.4102564102564,0.0
5336.699231206308,196.4102564102564,0.0
6243.879965653626,196.4102564102564,0.0
7305.271542664449,196.4102564102564,0.0
8547.08812559251,196.4102564102564,0.0
10000.0,196.4102564102564,0.0
10.0,204.6153846153846,0.7433333333333333
11.69989106589066,204.6153846153846,0.7006666666666667
13.688745095370805,204.6153846153846,0.652
16.015682644458355,204.6153846153846,0.58
18.73817422860384,204.6153846153846,0.49466666666666664
21.923459724834466,204.6153846153846,0.4086666666666667
25.650209056800456,204.6153846153846,0.302
30.010465178188735,204.6153846153846,0.19866666666666666
35.11191734215131,204.6153846153846,0.10333333333333333
41.08056080177274,204.6153846153846,0.042666666666666665
48.06380863064389,204.6153846153846,0.005333333333333333
56.23413251903491,204.6153846153846,0.0006666666666666666
65.79332246575679,204.6153846153846,0.0
76.9774705712371,204.6153846153846,0.0
90.06280202112787,204.6153846153846,0.0
105.37249727360725,204.6153846153846,0.0
123.28467394420659,204.6153846153846,0.0
144.24172552410664,204.6153846153846,0.0
168.7612475788147,204.6153846153846,0.0
197.44882128159367,204.6153846153846,0.0
231.0129700083158,204.6153846153846,0.0
270.28265839051625,204.6153846153846,0.0
316.22776601683796,204.6153846153846,0.0
369.9830414406966,204.6153846153846,0.0
432.8761281083057,204.6153846153846,0.0
506.4603543891704,204.6153846153846,0.0
592.5530975545674,204.6153846153846,0.0
693.2806692144524,204.6153846153846,0.0
811.1308307896873,204.6153846153846,0.0
949.0142360424725,204.6153846153846,0.0
1110.336318167638,204.6153846153846,0.0
1299.0813969063468,204.6153846153846,0.0
1519.9110829529332,204.6153846153846,0.0
1778.2794100389228,204.6153846153846,0.0
2080.5675382171694,204.6153846153846,0.0
2434.2413552369194,204.6153846153846,0.0
2848.035868435799,204.6153846153846,0.0
3332.1709412448167,204.6153846153846,0.0
3898.603702549072,204.6153846153846,0.0
4561.323862890211,204.6153846153846,0.0
