sample_idx,cost,theta_pax_weight_kg,theta_fan_pressure_ratio,theta_fan_scaling_mach_ref,theta_propeller_curve_peak_mach,theta_propeller_curve_rise_rate,theta_propeller_curve_decay_width
86,2.0557993424705607,102.52068090165011,1.3188806610942923,0.825062493434301,0.4663172496563534,18.988556109729487,0.06715655353538719
87,2.5594171607302645,101.60357099374721,1.4085496565535347,0.8462379627614296,0.5093435670424221,11.428078764089385,0.05783405512174515
88,1.2732875441609908,84.08484827718212,1.5219378871341722,0.8158050034905342,0.5607783595252133,16.290754052838093,0.03309044270656317
89,1.385118886813248,86.91254311511145,1.3519950174022723,0.7997859741452495,0.4840873177632057,6.535708085978402,0.02366132033137407
90,1.1046550083663533,85.44339470653675,1.3443420998753561,0.8199874435506227,0.5430510843809623,13.625416432739103,0.041719115165273206
91,6.324891922064951,104.2581573868158,1.4544817323501036,0.8391460226537999,0.5968515008130983,5.108828212457017,0.025553560322929797
92,1.1053398513119237,86.69308047834741,1.3471692156856836,0.8077014446356566,0.45958102970997267,12.614206586719035,0.07835437610962609
93,1.3095927882834801,78.66397992110632,1.5345857953964526,0.8251666007884149,0.5353965687483655,17.784245017322796,0.04975910110672474
94,1.6442117725480183,85.853634293336,1.3013980890244772,0.7927152603828348,0.46870251403272073,5.68428924810486,0.051343864336816716
95,1.7082559308092293,91.9188761790848,1.5447131699007153,0.8187084843018952,0.5677596614067072,19.995165812846707,0.054132309031361986
96,2.438727183017296,84.08121938681782,1.5386145706158423,0.8498922989454112,0.4697458323832135,7.6240037872148765,0.05966203834073043
97,2.0879609818413294,103.34674572309832,1.3367854524355243,0.8123068485348007,0.5631630664745079,18.64311719862209,0.0681432165616506
98,1.2554878102252374,77.67574877902831,1.4477919236576724,0.8383105070883338,0.5607379107370675,6.377156789139279,0.07695524195028033
99,1.1783059781140226,85.56973464568031,1.3608128718206078,0.83099003908417,0.51233524231085,16.569665202104545,0.02289040575158758
100,1.1185462375760482,87.81298146951364,1.367806970855347,0.7890322637687573,0.4984701464782511,10.559468877496531,0.07361848241473389
101,2.658990586132587,97.30765416314077,1.5167332699069405,0.8390659538103336,0.4760072573568157,10.295868682392207,0.06965372978371755
102,1.671520009070822,90.15864310451275,1.362314326059899,0.7992666346792947,0.476259338048527,6.44043725077507,0.04307461446742773
103,2.2102046552210814,103.20256852418319,1.526556277503888,0.7964243189030917,0.5045185594396006,15.837294849072775,0.04504601789756403
104,2.360408686322679,96.64575013275022,1.4776209014336699,0.8422041748878415,0.5936046654437043,14.144127322077667,0.07731949076187435
105,1.9236793207125453,95.1681788064893,1.4596765493420092,0.8327518233707073,0.5878322276397828,15.642137145543279,0.03458760751949978
106,1.010340591254242,77.1284214959085,1.3339133906148026,0.8409264422666286,0.48672365299334464,9.756324340387923,0.06395451595267757
107,2.199338977370257,88.49458091904128,1.5499887238133883,0.8400888622758438,0.5392109750384365,12.695315683029563,0.047418875580362424
108,3.13766955649353,103.68205133439697,1.512065582348705,0.8372705406055588,0.5632279129946328,12.654766300763626,0.04366896085680853
109,1.634778519151416,97.1194455422561,1.3096027738426466,0.8262274713667511,0.5327998591444557,19.690560870540768,0.04950559553139343
110,2.5858169521249548,102.40508865177975,1.4321732147850736,0.8005185308631434,0.5306328686256961,7.60230518971284,0.04209580351814798
111,1.4255507020084024,87.21185729577876,1.4262689106874924,0.8364879394536974,0.5635737012175319,14.285056607907627,0.023441246836586112
112,1.2204744407728145,78.62414959496367,1.3885992366982105,0.8486345372281899,0.45080958276140704,18.085001083042606,0.053436678603853316
113,2.6922885880832608,101.08327073945613,1.46013011584661,0.8436976773025694,0.5966363148376094,14.718911887119289,0.0395751446132402
114,2.007186464762822,94.23855236956186,1.5250228138720634,0.822617839827492,0.4943720938149768,9.183664456882575,0.027004939465955093
115,1.2921184123651166,87.00553963630091,1.4209943585646931,0.8257768253327769,0.46776222213939594,18.463024703871746,0.07151435475825828
116,1.2902508169104323,91.48573218407533,1.326639113995617,0.8090641206523836,0.48872356909293774,12.584244205476644,0.05122991275021184
117,1.7276622948056697,85.77684533620472,1.4683650380389304,0.847056506934844,0.5045670176129945,19.30260573272941,0.04462880212991971
118,2.226421067472641,97.08131523988777,1.4379350663594106,0.8415729908960089,0.4624130000019047,10.589255163078258,0.07712885662061462
